id,name,score,salary
3686,User3686,61.9,90311
3687,User3687,76.62,90934
3688,User3688,88.41,70377
3689,User3689,83.15,71964
3690,User3690,65.1,27484
3691,User3691,69.06,80444
3692,User3692,98.61,87871
3693,User3693,93.56,81124
3694,User3694,70.7,87718
3695,User3695,65.84,34610
3696,User3696,69.54,23799
3697,User3697,92.78,62617
3698,User3698,86.8,71540
3699,User3699,95.6,57619
3700,User3700,94.33,98419
3701,User3701,93.49,97225
3702,User3702,95.85,32856
3703,User3703,78.09,53136
3704,User3704,73.46,26305
3705,User3705,93.18,96426
3706,User3706,89.1,65429
3707,User3707,95.71,67535
3708,User3708,93.52,77522
3709,User3709,91.81,93374
3710,User3710,80.42,27255
3711,User3711,66.39,74544
3712,User3712,89.85,72753
3713,User3713,88.03,91938
3714,User3714,61.42,22138
3715,User3715,67.98,42173
3716,User3716,72.58,77904
3717,User3717,60.16,90204
3718,User3718,65.47,31618
3719,User3719,62.7,66424
3720,User3720,82.73,52847
3721,User3721,93.61,33350
3722,User3722,81.4,67569
3723,User3723,81.56,88563
3724,User3724,68.05,69376
3725,User3725,88.47,45063
3726,User3726,68.03,96074
3727,User3727,92.55,60721
3728,User3728,60.26,98894
3729,User3729,95.37,99181
3730,User3730,66.4,33200
3731,User3731,83.59,81805
3732,User3732,97.09,30838
3733,User3733,78.49,21138
3734,User3734,85.97,30786
3735,User3735,98.02,95449
3736,User3736,99.8,91272
3737,User3737,98.44,27873
3738,User3738,81.67,62255
3739,User3739,76.08,76822
3740,User3740,98.1,55673
3741,User3741,72.52,80115
3742,User3742,96.7,93954
3743,User3743,87.36,42423
3744,User3744,73.62,75560
3745,User3745,90.66,29919
3746,User3746,80.36,94320
3747,User3747,79.82,26030
3748,User3748,83.58,63574
3749,User3749,68.04,50383
3750,User3750,85.78,31622
3751,User3751,73.31,34398
3752,User3752,78.21,67181
3753,User3753,93.91,61156
3754,User3754,80.85,85630
3755,User3755,66.78,63343
3756,User3756,86.73,23615
3757,User3757,82.55,47479
3758,User3758,83.56,30292
3759,User3759,83.01,60868
3760,User3760,93.45,89810
3761,User3761,88.88,76066
3762,User3762,79.1,48359
3763,User3763,98.42,80261
3764,User3764,71.54,35785
3765,User3765,64.3,72026
3766,User3766,89.21,86898
3767,User3767,79.29,35801
3768,User3768,74.63,86842
3769,User3769,98.55,59885
3770,User3770,72.4,70884
3771,User3771,69.77,43843
3772,User3772,65.08,39142
3773,User3773,90.29,31783
3774,User3774,76.87,27441
3775,User3775,60.33,74454
3776,User3776,63.38,59330
3777,User3777,68.37,69746
3778,User3778,87.68,54875
3779,User3779,79.24,59655
3780,User3780,78.88,22740
3781,User3781,90.86,95253
3782,User3782,63.95,63073
3783,User3783,60.03,75139
3784,User3784,69.64,87546
3785,User3785,83.62,88454
3786,User3786,72.93,22426
3787,User3787,83.36,21986
3788,User3788,63.08,71562
3789,User3789,67.76,64637
3790,User3790,95.4,48511
3791,User3791,97.78,91073
3792,User3792,97.97,54000
3793,User3793,94.92,65634
3794,User3794,60.23,99244
3795,User3795,96.12,54668
3796,User3796,64.62,21403
3797,User3797,79.91,47947
3798,User3798,71.97,38330
3799,User3799,93.86,84247
3800,User3800,95.03,27698
3801,User3801,95.58,62207
3802,User3802,71.84,33823
3803,User3803,77.89,98367
3804,User3804,73.09,53149
3805,User3805,90.62,41277
3806,User3806,70.79,42629
3807,User3807,72.66,62012
3808,User3808,66.52,88826
3809,User3809,66.69,65520
3810,User3810,79.07,66601
3811,User3811,93.35,22306
3812,User3812,96.95,78184
3813,User3813,71.11,68902
3814,User3814,65.82,52685
3815,User3815,71.74,74354
3816,User3816,87.91,86423
3817,User3817,82.56,66582
3818,User3818,62.76,81716
3819,User3819,73.19,63878
3820,User3820,78.14,94855
3821,User3821,65.65,20979
3822,User3822,90.22,31978
3823,User3823,73.1,99723
3824,User3824,93.3,35424
3825,User3825,86.41,78342
3826,User3826,73.62,81333
3827,User3827,97.21,27614
3828,User3828,82.42,70835
3829,User3829,74.17,73269
3830,User3830,78.01,51539
3831,User3831,89.2,54029
3832,User3832,82.93,90797
3833,User3833,88.38,56682
3834,User3834,77.83,35689
3835,User3835,91.41,39793
3836,User3836,86.24,81926
3837,User3837,60.04,87791
3838,User3838,86.5,78837
3839,User3839,71.79,87825
3840,User3840,94.9,46687
3841,User3841,81.86,49502
3842,User3842,98.32,56267
3843,User3843,92.08,97477
3844,User3844,68.2,28953
3845,User3845,73.71,32067
3846,User3846,79.1,46567
3847,User3847,66.12,26026
3848,User3848,92.42,25039
3849,User3849,92.71,34219
3850,User3850,88.47,83356
3851,User3851,97.39,63411
3852,User3852,93.5,59083
3853,User3853,89.44,67862
3854,User3854,76.49,46951
3855,User3855,83.71,23890
3856,User3856,91.51,92703
3857,User3857,83.05,28681
3858,User3858,66.26,87760
3859,User3859,94.11,37967
3860,User3860,78.55,57771
3861,User3861,89.74,43071
3862,User3862,82.52,64663
3863,User3863,84.33,65181
3864,User3864,66.99,23492
3865,User3865,98.68,75162
3866,User3866,63.7,45880
3867,User3867,90.61,55520
3868,User3868,93.4,33164
3869,User3869,94.55,60197
3870,User3870,66.5,67044
3871,User3871,60.48,90278
3872,User3872,88.07,56189
3873,User3873,70.66,84448
3874,User3874,80.51,37452
3875,User3875,77.73,22473
3876,User3876,70.43,88340
3877,User3877,94.1,97445
3878,User3878,100.0,69202
3879,User3879,76.89,76788
3880,User3880,66.59,64012
3881,User3881,73.46,93212
3882,User3882,75.35,35286
3883,User3883,99.92,80672
3884,User3884,93.88,20418
3885,User3885,79.2,88227
3886,User3886,60.51,48837
3887,User3887,83.99,73456
3888,User3888,62.9,54215
3889,User3889,67.63,77652
3890,User3890,65.71,37953
3891,User3891,79.16,70878
3892,User3892,70.2,43736
3893,User3893,72.31,67229
3894,User3894,93.68,97465
3895,User3895,73.2,33796
3896,User3896,87.3,28871
3897,User3897,80.35,95173
3898,User3898,66.91,69291
3899,User3899,84.08,65887
3900,User3900,85.81,58434
3901,User3901,72.47,50248
3902,User3902,78.77,57687
3903,User3903,73.43,91385
3904,User3904,98.96,64900
3905,User3905,69.44,61822
3906,User3906,73.79,45977
3907,User3907,78.12,58324
3908,User3908,86.06,88703
3909,User3909,93.92,63618
3910,User3910,93.95,32743
3911,User3911,89.42,37711
3912,User3912,65.36,26253
3913,User3913,90.68,87485
3914,User3914,61.74,34323
3915,User3915,80.16,84104
3916,User3916,93.33,22143
3917,User3917,86.81,52397
3918,User3918,87.77,38604
3919,User3919,78.9,48455
3920,User3920,88.04,61491
3921,User3921,65.79,65428
3922,User3922,63.51,33626
3923,User3923,69.65,52046
3924,User3924,69.27,75476
3925,User3925,74.73,83528
3926,User3926,73.94,36047
3927,User3927,94.79,25417
3928,User3928,63.94,87184
3929,User3929,81.13,78667
3930,User3930,74.43,71327
3931,User3931,63.59,43529
3932,User3932,68.88,37173
3933,User3933,82.09,77396
3934,User3934,89.03,60651
3935,User3935,94.17,80085
3936,User3936,67.26,30670
3937,User3937,75.49,80465
3938,User3938,99.23,75396
3939,User3939,96.12,79500
3940,User3940,97.96,49604
3941,User3941,87.31,77006
3942,User3942,93.98,87997
3943,User3943,89.95,79122
3944,User3944,63.87,88560
3945,User3945,94.44,99670
3946,User3946,70.09,35335
3947,User3947,82.64,52436
3948,User3948,67.15,58623
3949,User3949,81.58,58672
3950,User3950,98.75,27355
3951,User3951,69.36,24454
3952,User3952,81.31,62499
3953,User3953,72.2,62803
3954,User3954,77.15,76033
3955,User3955,88.18,95992
3956,User3956,70.5,35368
3957,User3957,72.21,25830
3958,User3958,69.12,77390
3959,User3959,78.61,55315
3960,User3960,96.63,39743
3961,User3961,84.07,24702
3962,User3962,92.35,65165
3963,User3963,70.43,41170
3964,User3964,70.53,89261
3965,User3965,65.46,84203
3966,User3966,85.62,47271
3967,User3967,79.86,26650
3968,User3968,75.56,48984
3969,User3969,93.28,29393
3970,User3970,66.92,80073
3971,User3971,75.45,50133
3972,User3972,97.92,58005
3973,User3973,74.53,86602
3974,User3974,88.4,46714
3975,User3975,71.26,71799
3976,User3976,83.71,81627
3977,User3977,78.95,66323
3978,User3978,84.09,39443
3979,User3979,81.21,40693
3980,User3980,92.78,29854
3981,User3981,76.59,38455
3982,User3982,68.82,77292
3983,User3983,88.36,41414
3984,User3984,85.11,33944
3985,User3985,93.16,75369
3986,User3986,96.16,21828
3987,User3987,67.36,89590
3988,User3988,96.19,65897
3989,User3989,85.94,72740
3990,User3990,91.25,57717
3991,User3991,89.58,91188
3992,User3992,99.76,62866
3993,User3993,74.91,61558
3994,User3994,97.64,23238
3995,User3995,68.81,30567
3996,User3996,61.22,89138
3997,User3997,90.45,87679
3998,User3998,84.11,86534
3999,User3999,70.08,24050
4000,User4000,94.66,25278
4001,User4001,63.08,26297
4002,User4002,86.51,21545
4003,User4003,95.2,45007
4004,User4004,70.75,66278
4005,User4005,63.59,99711
4006,User4006,79.64,76309
4007,User4007,74.3,91719
4008,User4008,98.39,83530
4009,User4009,75.46,74889
4010,User4010,87.05,26747
4011,User4011,92.87,28668
4012,User4012,82.71,91865
4013,User4013,74.56,93923
4014,User4014,86.46,86201
4015,User4015,66.45,24407
4016,User4016,63.17,95522
4017,User4017,93.61,36223
4018,User4018,72.61,21779
4019,User4019,71.75,77536
4020,User4020,68.71,35658
4021,User4021,81.61,54712
4022,User4022,88.65,41890
4023,User4023,64.31,94265
4024,User4024,85.16,85669
4025,User4025,90.7,74889
4026,User4026,81.86,76108
4027,User4027,84.06,94732
4028,User4028,94.09,71117
4029,User4029,99.02,61139
4030,User4030,93.16,73957
4031,User4031,77.53,34235
4032,User4032,81.93,29509
4033,User4033,84.13,65836
4034,User4034,93.99,44139
4035,User4035,87.38,49206
4036,User4036,99.98,56262
4037,User4037,89.79,60046
4038,User4038,80.76,78638
4039,User4039,74.8,44095
4040,User4040,79.24,49746
4041,User4041,70.76,71850
4042,User4042,97.13,44253
4043,User4043,74.68,76012
4044,User4044,79.04,37242
4045,User4045,70.47,92024
4046,User4046,97.14,49661
4047,User4047,85.92,53171
4048,User4048,65.67,57720
4049,User4049,92.03,32578
4050,User4050,73.32,22808
4051,User4051,84.58,79028
4052,User4052,94.69,82475
4053,User4053,67.6,26233
4054,User4054,67.3,27132
4055,User4055,88.68,93427
4056,User4056,94.82,47068
4057,User4057,95.65,95015
4058,User4058,87.81,80431
4059,User4059,71.26,80693
4060,User4060,78.21,51044
4061,User4061,96.96,29097
4062,User4062,72.49,41972
4063,User4063,65.11,87678
4064,User4064,60.5,31843
4065,User4065,78.3,23856
4066,User4066,84.73,48346
4067,User4067,92.75,88801
4068,User4068,72.96,54528
4069,User4069,97.48,80998
4070,User4070,89.62,33593
4071,User4071,99.04,86225
4072,User4072,78.98,39157
4073,User4073,84.56,48871
4074,User4074,82.15,80662
4075,User4075,74.0,60780
4076,User4076,90.51,40674
4077,User4077,93.82,80489
4078,User4078,82.95,52498
4079,User4079,68.53,68988
4080,User4080,99.42,67078
4081,User4081,61.77,75032
4082,User4082,98.52,67651
4083,User4083,84.99,64365
4084,User4084,72.85,61729
4085,User4085,70.23,24516
4086,User4086,77.92,27047
4087,User4087,79.61,86811
4088,User4088,70.01,78784
4089,User4089,86.86,32763
4090,User4090,98.65,81229
4091,User4091,92.24,28382
4092,User4092,68.44,89403
4093,User4093,90.46,81902
4094,User4094,84.49,60621
4095,User4095,70.04,21682
4096,User4096,90.09,44097
4097,User4097,68.03,45499
4098,User4098,76.18,54348
4099,User4099,73.47,68090
4100,User4100,70.3,51037
4101,User4101,85.39,82211
4102,User4102,93.44,58109
4103,User4103,95.74,79611
4104,User4104,86.83,74567
4105,User4105,78.88,73318
4106,User4106,85.95,38122
4107,User4107,71.55,37820
4108,User4108,96.01,96509
4109,User4109,80.09,57848
4110,User4110,75.64,73789
4111,User4111,69.52,61953
4112,User4112,70.96,86245
4113,User4113,97.68,30686
4114,User4114,68.38,31968
4115,User4115,61.02,45677
4116,User4116,90.84,36569
4117,User4117,90.22,90847
4118,User4118,75.65,56688
4119,User4119,97.94,24420
4120,User4120,95.68,70198
4121,User4121,67.55,64632
4122,User4122,85.58,93892
4123,User4123,69.25,97772
4124,User4124,85.9,67492
4125,User4125,68.78,60642
4126,User4126,60.39,68716
4127,User4127,99.58,34075
4128,User4128,94.92,42002
4129,User4129,72.56,47959
4130,User4130,99.17,53417
4131,User4131,81.54,91454
4132,User4132,88.13,42000
4133,User4133,85.01,30757
4134,User4134,81.46,39349
4135,User4135,76.1,91785
4136,User4136,67.05,94406
4137,User4137,74.2,87586
4138,User4138,62.88,61772
4139,User4139,94.05,46436
4140,User4140,96.81,77077
4141,User4141,92.14,24718
4142,User4142,60.62,67281
4143,User4143,85.23,43628
4144,User4144,60.28,62701
4145,User4145,92.87,91852
4146,User4146,89.5,81069
4147,User4147,64.13,43898
4148,User4148,80.11,89179
4149,User4149,92.03,83695
4150,User4150,93.02,27500
4151,User4151,73.32,32048
4152,User4152,76.22,46967
4153,User4153,73.01,73012
4154,User4154,77.73,84738
4155,User4155,72.24,86241
4156,User4156,67.24,79188
4157,User4157,73.77,56329
4158,User4158,98.26,67658
4159,User4159,81.37,80729
4160,User4160,73.58,29828
4161,User4161,66.27,27147
4162,User4162,73.96,71487
4163,User4163,94.39,41675
4164,User4164,80.0,51231
4165,User4165,60.61,96861
4166,User4166,87.79,87056
4167,User4167,92.17,99924
4168,User4168,96.74,48102
4169,User4169,77.58,56252
4170,User4170,79.76,49711
4171,User4171,86.3,98319
4172,User4172,62.85,80529
4173,User4173,76.45,81551
4174,User4174,98.12,44597
4175,User4175,86.97,86415
4176,User4176,91.39,72873
4177,User4177,62.83,36043
4178,User4178,70.33,42365
4179,User4179,88.8,78004
4180,User4180,67.3,24420
4181,User4181,82.5,94732
4182,User4182,65.67,98047
4183,User4183,75.66,85127
4184,User4184,71.66,84380
4185,User4185,61.34,36360
4186,User4186,69.17,79059
4187,User4187,86.5,53684
4188,User4188,83.2,21240
4189,User4189,87.17,25842
4190,User4190,83.88,94366
4191,User4191,77.88,48798
4192,User4192,98.15,65105
4193,User4193,61.96,99429
4194,User4194,66.11,56592
4195,User4195,80.83,29339
4196,User4196,86.61,93376
4197,User4197,91.03,52249
4198,User4198,62.91,56505
4199,User4199,71.04,50005
4200,User4200,86.8,90293
4201,User4201,99.32,98006
4202,User4202,84.5,78658
4203,User4203,75.74,55967
4204,User4204,62.31,39366
4205,User4205,65.53,21667
4206,User4206,79.83,52985
4207,User4207,91.91,73291
4208,User4208,91.0,42822
4209,User4209,80.59,24577
4210,User4210,70.92,83104
4211,User4211,79.36,43832
4212,User4212,75.4,92638
4213,User4213,91.89,23423
4214,User4214,87.99,50922
4215,User4215,66.85,67688
4216,User4216,78.27,31748
4217,User4217,72.57,54798
4218,User4218,64.0,28301
4219,User4219,89.04,65062
4220,User4220,86.78,90229
4221,User4221,71.46,24529
4222,User4222,98.2,94892
4223,User4223,80.13,94049
4224,User4224,63.78,26957
4225,User4225,97.6,27930
4226,User4226,93.07,72709
4227,User4227,89.26,98590
4228,User4228,71.63,49673
4229,User4229,99.44,49163
4230,User4230,89.63,86653
4231,User4231,94.82,51289
4232,User4232,61.39,43699
4233,User4233,74.72,84456
4234,User4234,80.69,94372
4235,User4235,92.95,39904
4236,User4236,96.27,73395
4237,User4237,83.27,37745
4238,User4238,89.53,74652
4239,User4239,83.49,91817
4240,User4240,94.47,34885
4241,User4241,95.13,87448
4242,User4242,73.78,29030
4243,User4243,80.17,84374
4244,User4244,80.29,35027
4245,User4245,68.88,42746
4246,User4246,82.49,39609
4247,User4247,92.87,66738
4248,User4248,83.05,90896
4249,User4249,98.12,68562
4250,User4250,62.78,86075
4251,User4251,67.01,24057
4252,User4252,87.97,63861
4253,User4253,98.96,79474
4254,User4254,90.4,22876
4255,User4255,72.58,69598
4256,User4256,97.37,28036
4257,User4257,84.71,29948
4258,User4258,68.06,62905
4259,User4259,94.44,49649
4260,User4260,88.38,73451
4261,User4261,81.0,59738
4262,User4262,72.62,81200
4263,User4263,64.82,65436
4264,User4264,63.38,64473
4265,User4265,79.76,52155
4266,User4266,80.07,44454
4267,User4267,91.39,90289
4268,User4268,79.09,83668
4269,User4269,94.86,99631
4270,User4270,62.61,80429
4271,User4271,72.88,69176
4272,User4272,84.7,76065
4273,User4273,89.02,48345
4274,User4274,64.94,61019
4275,User4275,85.8,71716
4276,User4276,74.63,41295
4277,User4277,71.25,96528
4278,User4278,64.67,29297
4279,User4279,67.85,35018
4280,User4280,98.84,94968
4281,User4281,83.34,72332
4282,User4282,72.19,58009
4283,User4283,69.34,58931
4284,User4284,77.88,62014
4285,User4285,88.29,72260
4286,User4286,61.77,34692
4287,User4287,74.74,42065
4288,User4288,91.17,60385
4289,User4289,87.24,37384
4290,User4290,69.69,72619
4291,User4291,96.56,65536
4292,User4292,99.54,50569
4293,User4293,72.06,96567
4294,User4294,63.73,96442
4295,User4295,74.31,27088
4296,User4296,76.84,36749
4297,User4297,79.15,99261
4298,User4298,67.06,55266
4299,User4299,82.14,66910
4300,User4300,97.37,80132
4301,User4301,97.16,32788
4302,User4302,70.84,54656
4303,User4303,83.03,36994
4304,User4304,73.69,92146
4305,User4305,72.01,83966
4306,User4306,94.18,25851
4307,User4307,71.89,93415
4308,User4308,76.92,42209
4309,User4309,80.67,55548
4310,User4310,76.08,49048
4311,User4311,62.85,40652
4312,User4312,70.84,42755
4313,User4313,87.2,84643
4314,User4314,61.39,95887
4315,User4315,92.24,53573
4316,User4316,61.62,98884
4317,User4317,66.16,51581
4318,User4318,97.73,80821
4319,User4319,64.47,91893
4320,User4320,81.32,46210
4321,User4321,98.33,59690
4322,User4322,96.68,49184
4323,User4323,92.34,83616
4324,User4324,83.51,77005
4325,User4325,81.8,72630
4326,User4326,79.77,37415
4327,User4327,82.97,66166
4328,User4328,75.91,40757
4329,User4329,97.68,86973
4330,User4330,64.02,45963
4331,User4331,91.84,88298
4332,User4332,86.88,54996
4333,User4333,67.63,82451
4334,User4334,65.6,39055
4335,User4335,69.82,48068
4336,User4336,76.45,76832
4337,User4337,98.11,54958
4338,User4338,77.36,79385
4339,User4339,63.13,84849
4340,User4340,81.9,44030
4341,User4341,85.82,64486
4342,User4342,63.92,51125
4343,User4343,69.32,76546
4344,User4344,95.94,55513
4345,User4345,73.86,79852
4346,User4346,73.78,89519
4347,User4347,72.23,64751
4348,User4348,70.22,53880
4349,User4349,96.3,40798
4350,User4350,77.93,93922
4351,User4351,84.91,38715
4352,User4352,72.3,86419
4353,User4353,80.38,98458
4354,User4354,72.61,53935
4355,User4355,65.1,67097
4356,User4356,93.02,54908
4357,User4357,97.21,97357
4358,User4358,81.21,99070
4359,User4359,73.22,33854
4360,User4360,79.78,34843
4361,User4361,88.71,88170
4362,User4362,73.93,37843
4363,User4363,77.94,80615
4364,User4364,85.27,77781
4365,User4365,84.46,82730
4366,User4366,75.57,65621
4367,User4367,98.79,63831
4368,User4368,83.63,93834
4369,User4369,91.93,25584
4370,User4370,73.92,47486
4371,User4371,94.38,56899
4372,User4372,96.65,56749
4373,User4373,96.56,48071
4374,User4374,70.83,37992
4375,User4375,94.22,48086
4376,User4376,89.38,56079
4377,User4377,85.41,74832
4378,User4378,78.35,71810
4379,User4379,72.04,81707
4380,User4380,66.58,71903
4381,User4381,97.07,48536
4382,User4382,72.28,71670
4383,User4383,89.08,77236
4384,User4384,66.82,76833
4385,User4385,60.83,38105
4386,User4386,60.85,71101
4387,User4387,62.2,83986
4388,User4388,69.38,41605
4389,User4389,78.03,38634
4390,User4390,82.99,89247
4391,User4391,73.33,89203
4392,User4392,83.63,43265
4393,User4393,81.18,30931
4394,User4394,76.19,33626
4395,User4395,64.94,32246
4396,User4396,72.89,93454
4397,User4397,60.28,25401
4398,User4398,82.45,98037
4399,User4399,90.83,29783
4400,User4400,94.53,64936
4401,User4401,64.6,81773
4402,User4402,96.17,57038
4403,User4403,91.54,82827
4404,User4404,77.87,54632
4405,User4405,70.61,41062
4406,User4406,91.3,55020
4407,User4407,85.86,55839
4408,User4408,81.83,78827
4409,User4409,96.24,40640
4410,User4410,98.19,83664
4411,User4411,81.14,40879
4412,User4412,67.14,57732
4413,User4413,71.62,30381
4414,User4414,96.71,32282
4415,User4415,62.75,58035
4416,User4416,77.22,78790
4417,User4417,63.49,41953
4418,User4418,79.03,94489
4419,User4419,85.65,77266
4420,User4420,86.96,88137
4421,User4421,89.6,75647
4422,User4422,79.57,76046
4423,User4423,61.79,37030
4424,User4424,99.19,21534
